step,track,model,dataset,MAE,RMSE,R2,Memory in Mb,Time in s
300,Regression,"Passive-Aggressive Regressor, mode 1",TrumpApproval,6.698392466938299,9.935855831167725,-25.01038668400382,0.004435539245605469,0.36546999999999996
320,Regression,"Passive-Aggressive Regressor, mode 1",TrumpApproval,6.496977203333427,9.674599820332077,-24.881575653507443,0.004435539245605469,0.40638699999999994
340,Regression,"Passive-Aggressive Regressor, mode 1",TrumpApproval,6.319501534649956,9.433800456219284,-25.005937123592886,0.004435539245605469,0.4492379999999999
360,Regression,"Passive-Aggressive Regressor, mode 1",TrumpApproval,6.189316591643737,9.224778235838508,-24.070488458586468,0.004435539245605469,0.4939759999999999
380,Regression,"Passive-Aggressive Regressor, mode 1",TrumpApproval,6.05373584315195,9.026036673488779,-23.83217081250324,0.004435539245605469,0.5405279999999999
400,Regression,"Passive-Aggressive Regressor, mode 1",TrumpApproval,5.893196935767096,8.831009888188627,-23.44247524737401,0.004435539245605469,0.5889599999999999
420,Regression,"Passive-Aggressive Regressor, mode 1",TrumpApproval,5.787168115685009,8.669033337133486,-23.33356914323267,0.004435539245605469,0.639199
440,Regression,"Passive-Aggressive Regressor, mode 1",TrumpApproval,5.789860410241021,8.633597516354541,-22.69832962851382,0.004435539245605469,0.691238
460,Regression,"Passive-Aggressive Regressor, mode 1",TrumpApproval,5.751464501173282,8.532971696368575,-20.952287666855003,0.004435539245605469,0.7450680000000001
480,Regression,"Passive-Aggressive Regressor, mode 1",TrumpApproval,5.758413491181221,8.476961067588123,-20.166616413985547,0.004435539245605469,0.8007890000000001
500,Regression,"Passive-Aggressive Regressor, mode 1",TrumpApproval,5.682950272504451,8.3510488559106,-19.111518541810455,0.004435539245605469,0.8583330000000001
520,Regression,"Passive-Aggressive Regressor, mode 1",TrumpApproval,5.627995468360723,8.245754355787446,-18.64179334000355,0.004435539245605469,0.9178670000000001
540,Regression,"Passive-Aggressive Regressor, mode 1",TrumpApproval,5.546541731300828,8.130789587119862,-18.02792190581397,0.004435539245605469,0.9792020000000001
560,Regression,"Passive-Aggressive Regressor, mode 1",TrumpApproval,5.474658569482086,8.019262742277965,-17.95054121046633,0.004435539245605469,1.042351
580,Regression,"Passive-Aggressive Regressor, mode 1",TrumpApproval,5.409420416004319,7.920158789530457,-17.94222667017848,0.004435539245605469,1.107384
600,Regression,"Passive-Aggressive Regressor, mode 1",TrumpApproval,5.394854582323811,7.870548110777217,-17.498743363524373,0.004435539245605469,1.174345
620,Regression,"Passive-Aggressive Regressor, mode 1",TrumpApproval,5.360408122735632,7.801849933723111,-16.900148820132806,0.004435539245605469,1.24306
640,Regression,"Passive-Aggressive Regressor, mode 1",TrumpApproval,5.332182524169608,7.745335706289596,-16.312002846243146,0.004435539245605469,1.313566
660,Regression,"Passive-Aggressive Regressor, mode 1",TrumpApproval,5.286484086266954,7.672164501241343,-15.864310422998045,0.004435539245605469,1.385863
680,Regression,"Passive-Aggressive Regressor, mode 1",TrumpApproval,5.240017672508232,7.591734569529257,-15.773518040276521,0.004435539245605469,1.460028
700,Regression,"Passive-Aggressive Regressor, mode 1",TrumpApproval,5.203631741702394,7.526058935068808,-15.917522479350382,0.004435539245605469,1.53607
720,Regression,"Passive-Aggressive Regressor, mode 1",TrumpApproval,5.1985518333986755,7.481861117849272,-16.086729414362967,0.004435539245605469,1.614012
740,Regression,"Passive-Aggressive Regressor, mode 1",TrumpApproval,5.200051628353664,7.4433149034441595,-15.900950117878587,0.004435539245605469,1.693792
760,Regression,"Passive-Aggressive Regressor, mode 1",TrumpApproval,5.146415466772512,7.367313347205083,-15.736951087672441,0.004435539245605469,1.775367
780,Regression,"Passive-Aggressive Regressor, mode 1",TrumpApproval,5.164438314106662,7.352756459959702,-15.745558187055657,0.004435539245605469,1.859889
800,Regression,"Passive-Aggressive Regressor, mode 1",TrumpApproval,5.199091748701669,7.381485816300255,-16.029304780133675,0.004435539245605469,1.946645
820,Regression,"Passive-Aggressive Regressor, mode 1",TrumpApproval,5.184244405270293,7.343677512392477,-16.040406471643664,0.004435539245605469,2.035204
840,Regression,"Passive-Aggressive Regressor, mode 1",TrumpApproval,5.162940711797175,7.2951968772545595,-15.972283354719572,0.004435539245605469,2.1310689999999997
860,Regression,"Passive-Aggressive Regressor, mode 1",TrumpApproval,5.146772746928229,7.251973114148485,-15.742866229030533,0.004435539245605469,2.2346159999999995
880,Regression,"Passive-Aggressive Regressor, mode 1",TrumpApproval,5.141562534384022,7.225910341165371,-15.54014218136778,0.004435539245605469,2.3441549999999993
900,Regression,"Passive-Aggressive Regressor, mode 1",TrumpApproval,5.113671043317916,7.181653170625269,-15.40700562565575,0.004435539245605469,2.4568889999999994
920,Regression,"Passive-Aggressive Regressor, mode 1",TrumpApproval,5.0827257569327715,7.134180367835326,-15.456838882747107,0.004435539245605469,2.5719129999999994
940,Regression,"Passive-Aggressive Regressor, mode 1",TrumpApproval,5.049460198345376,7.092641752853287,-15.403746251323405,0.004435539245605469,2.6890629999999995
960,Regression,"Passive-Aggressive Regressor, mode 1",TrumpApproval,5.012955702794688,7.041188655025779,-15.335641983730405,0.004435539245605469,2.8083319999999996
980,Regression,"Passive-Aggressive Regressor, mode 1",TrumpApproval,4.992587411597517,7.002009756347646,-15.468099715303381,0.004435539245605469,2.9296989999999994
1000,Regression,"Passive-Aggressive Regressor, mode 1",TrumpApproval,4.986581819477306,6.97972894589718,-15.638912943338369,0.004435539245605469,3.053286999999999
1001,Regression,"Passive-Aggressive Regressor, mode 1",TrumpApproval,4.984033991902679,6.9766666383395455,-15.63541499061877,0.004435539245605469,3.1772329999999993
11,Regression,"Passive-Aggressive Regressor, mode 2",ChickWeights,39.19936706045659,55.118879370280126,-3909.733983269086,0.0034055709838867188,0.001678
22,Regression,"Passive-Aggressive Regressor, mode 2",ChickWeights,31.495026158423794,43.23165104261441,-1978.3965328342838,0.0034055709838867188,0.00479
33,Regression,"Passive-Aggressive Regressor, mode 2",ChickWeights,30.680053698816124,39.985066603327745,-1109.3949268723327,0.0034055709838867188,0.008905
44,Regression,"Passive-Aggressive Regressor, mode 2",ChickWeights,29.375885022911746,37.29886968855784,-1094.3128086885838,0.0034055709838867188,0.015293
55,Regression,"Passive-Aggressive Regressor, mode 2",ChickWeights,31.707444751978134,40.75323525141521,-323.21264874535365,0.0034055709838867188,0.022772
66,Regression,"Passive-Aggressive Regressor, mode 2",ChickWeights,31.96097441162184,40.14945868859866,-134.6472649028009,0.0034055709838867188,0.031232000000000003
77,Regression,"Passive-Aggressive Regressor, mode 2",ChickWeights,32.25989567011213,39.82501544894248,-88.45229320906662,0.0034055709838867188,0.040584
88,Regression,"Passive-Aggressive Regressor, mode 2",ChickWeights,32.76307262878121,39.802536485586,-80.01195436020777,0.0034055709838867188,0.054165000000000005
99,Regression,"Passive-Aggressive Regressor, mode 2",ChickWeights,32.66411513705659,39.325402336106926,-65.14209164974856,0.0034055709838867188,0.06889
110,Regression,"Passive-Aggressive Regressor, mode 2",ChickWeights,34.19940912800194,40.70413072849205,-48.483624575901025,0.0034055709838867188,0.08453300000000001
121,Regression,"Passive-Aggressive Regressor, mode 2",ChickWeights,34.629161705635866,40.92880988729008,-37.53219439908783,0.0034055709838867188,0.104233
132,Regression,"Passive-Aggressive Regressor, mode 2",ChickWeights,35.29035427006806,41.59178542812187,-31.520750879588853,0.0034055709838867188,0.124945
143,Regression,"Passive-Aggressive Regressor, mode 2",ChickWeights,36.23638449140803,42.620187940506476,-26.659453761649466,0.0034055709838867188,0.150472
154,Regression,"Passive-Aggressive Regressor, mode 2",ChickWeights,36.72501013289921,42.918351396612124,-22.83677510551844,0.0034055709838867188,0.177169
165,Regression,"Passive-Aggressive Regressor, mode 2",ChickWeights,36.731745662210116,42.91744223234226,-18.160841116914423,0.0034055709838867188,0.204868
176,Regression,"Passive-Aggressive Regressor, mode 2",ChickWeights,37.94402632003078,44.39720610255874,-15.533183531813595,0.0034055709838867188,0.23757899999999998
187,Regression,"Passive-Aggressive Regressor, mode 2",ChickWeights,38.698580833397855,45.068560082038346,-12.949305609255877,0.0034055709838867188,0.271497
198,Regression,"Passive-Aggressive Regressor, mode 2",ChickWeights,40.18624064352702,46.68267333461602,-10.90501743999803,0.0034055709838867188,0.30638299999999996
209,Regression,"Passive-Aggressive Regressor, mode 2",ChickWeights,40.85432327682656,47.463811090322665,-9.145320047375169,0.0034055709838867188,0.349693
220,Regression,"Passive-Aggressive Regressor, mode 2",ChickWeights,41.3645112770112,48.41262940233051,-8.240888884363317,0.0034055709838867188,0.39404399999999995
231,Regression,"Passive-Aggressive Regressor, mode 2",ChickWeights,42.17342712408471,49.469186686752664,-7.253093192412525,0.0034055709838867188,0.44273999999999997
242,Regression,"Passive-Aggressive Regressor, mode 2",ChickWeights,43.81461612103898,51.73551020684678,-6.263260979636949,0.0034055709838867188,0.49290199999999995
253,Regression,"Passive-Aggressive Regressor, mode 2",ChickWeights,44.908196156030705,53.07334253773935,-5.638707554158853,0.0034055709838867188,0.5440879999999999
264,Regression,"Passive-Aggressive Regressor, mode 2",ChickWeights,46.4533497304891,55.82244674340301,-5.710187070138381,0.0034589767456054688,0.5977579999999999
275,Regression,"Passive-Aggressive Regressor, mode 2",ChickWeights,48.0564380252704,58.80479699037153,-5.5523576062538655,0.0034589767456054688,0.6548859999999999
286,Regression,"Passive-Aggressive Regressor, mode 2",ChickWeights,49.41721923566734,60.72765972830182,-5.052332799264803,0.0034589767456054688,0.7130339999999998
297,Regression,"Passive-Aggressive Regressor, mode 2",ChickWeights,51.23299901747075,63.29154255446437,-4.701716347098145,0.0034589767456054688,0.7720929999999998
308,Regression,"Passive-Aggressive Regressor, mode 2",ChickWeights,52.82583967659278,65.36972550348784,-4.4170081978066635,0.0034589767456054688,0.8353629999999999
319,Regression,"Passive-Aggressive Regressor, mode 2",ChickWeights,54.85102388621583,70.45860717413167,-4.71089374971376,0.0034589767456054688,0.8997039999999998
330,Regression,"Passive-Aggressive Regressor, mode 2",ChickWeights,56.58220488738846,72.62689780553444,-4.192702597603254,0.0034589767456054688,0.9651009999999999
341,Regression,"Passive-Aggressive Regressor, mode 2",ChickWeights,58.45686248476539,75.26810540469758,-3.994165343488624,0.0034589767456054688,1.0345939999999998
352,Regression,"Passive-Aggressive Regressor, mode 2",ChickWeights,59.98229295122658,76.97767263775137,-3.748486775975887,0.0034589767456054688,1.1050459999999998
363,Regression,"Passive-Aggressive Regressor, mode 2",ChickWeights,61.98910882083539,80.62951920841104,-4.0588898392459045,0.0034589767456054688,1.1764369999999997
374,Regression,"Passive-Aggressive Regressor, mode 2",ChickWeights,63.93796840595576,84.48840832488507,-4.106322034628878,0.0034589767456054688,1.2518909999999996
385,Regression,"Passive-Aggressive Regressor, mode 2",ChickWeights,65.1523686141452,85.79755918852516,-3.6588935912158123,0.0034589767456054688,1.3284509999999996
396,Regression,"Passive-Aggressive Regressor, mode 2",ChickWeights,66.90365663892749,87.92493291133711,-3.562003118430531,0.0034589767456054688,1.4060479999999995
407,Regression,"Passive-Aggressive Regressor, mode 2",ChickWeights,68.1791762254031,89.58756462611775,-3.402382103640548,0.0034589767456054688,1.4877359999999995
418,Regression,"Passive-Aggressive Regressor, mode 2",ChickWeights,70.80702754948453,94.96753809429288,-3.643808228470034,0.0034589767456054688,1.5704109999999996
429,Regression,"Passive-Aggressive Regressor, mode 2",ChickWeights,72.44730173566226,97.09455233033468,-3.313534410167211,0.0034589767456054688,1.6540749999999995
440,Regression,"Passive-Aggressive Regressor, mode 2",ChickWeights,74.29167351363807,99.40774027870643,-3.2014833153265307,0.0034589767456054688,1.7418389999999995
451,Regression,"Passive-Aggressive Regressor, mode 2",ChickWeights,75.83174494284103,101.77506329990584,-3.216760347648721,0.0034589767456054688,1.8305459999999996
462,Regression,"Passive-Aggressive Regressor, mode 2",ChickWeights,78.51112881046292,106.99570126481906,-3.377438361796788,0.0034589767456054688,1.9202369999999995
473,Regression,"Passive-Aggressive Regressor, mode 2",ChickWeights,81.63741116996735,112.58139375423264,-3.2793958269429835,0.0034589767456054688,2.0163509999999993
484,Regression,"Passive-Aggressive Regressor, mode 2",ChickWeights,82.66628549198504,113.50934761838602,-3.1118432523868984,0.0034589767456054688,2.1173729999999993
495,Regression,"Passive-Aggressive Regressor, mode 2",ChickWeights,84.40016304476836,116.34990208847,-3.0639935553557356,0.0034589767456054688,2.2226999999999992
506,Regression,"Passive-Aggressive Regressor, mode 2",ChickWeights,86.5213225656104,120.30772815943004,-3.2188880650982723,0.0034589767456054688,2.3290989999999994
517,Regression,"Passive-Aggressive Regressor, mode 2",ChickWeights,87.7924402975104,121.63869088166206,-3.0698668478095366,0.0034589767456054688,2.436524999999999
528,Regression,"Passive-Aggressive Regressor, mode 2",ChickWeights,90.43735682351405,126.62066541565773,-2.9650251625135775,0.0034589767456054688,2.5451349999999993
539,Regression,"Passive-Aggressive Regressor, mode 2",ChickWeights,91.59763342322415,127.62959496409518,-2.862114672867245,0.0034589767456054688,2.654664999999999
550,Regression,"Passive-Aggressive Regressor, mode 2",ChickWeights,93.80067010965055,131.39026699356182,-2.9669210878459156,0.0034589767456054688,2.765102999999999
561,Regression,"Passive-Aggressive Regressor, mode 2",ChickWeights,96.52355815418717,136.3309117342752,-3.0840934586689466,0.0034589767456054688,2.876572999999999
572,Regression,"Passive-Aggressive Regressor, mode 2",ChickWeights,99.60515399822418,141.80943605664237,-3.0875177525301325,0.0034589767456054688,2.9891769999999993
578,Regression,"Passive-Aggressive Regressor, mode 2",ChickWeights,100.62422612381135,143.0664693077423,-3.0591132110693486,0.0034589767456054688,3.1024729999999994
20,Regression,"Passive-Aggressive Regressor, mode 2",TrumpApproval,48.24517612267716,65.52170729560882,-10068.892101934754,0.004302024841308594,0.005045
40,Regression,"Passive-Aggressive Regressor, mode 2",TrumpApproval,41.961707089626636,54.39873700705044,-1188.7151382109585,0.004302024841308594,0.016884
60,Regression,"Passive-Aggressive Regressor, mode 2",TrumpApproval,37.75687919715096,48.78450375470138,-1288.9534694803885,0.004302024841308594,0.037077
80,Regression,"Passive-Aggressive Regressor, mode 2",TrumpApproval,34.90612913791393,44.99379649673767,-1099.6751973645335,0.004302024841308594,0.059248999999999996
100,Regression,"Passive-Aggressive Regressor, mode 2",TrumpApproval,33.91700787894479,42.885592595986054,-626.4029768570119,0.004302024841308594,0.087864
120,Regression,"Passive-Aggressive Regressor, mode 2",TrumpApproval,33.2531879846778,41.41783833748642,-495.44216046034927,0.004302024841308594,0.125682
140,Regression,"Passive-Aggressive Regressor, mode 2",TrumpApproval,32.454169303663996,40.06534641626263,-479.0547686921889,0.004302024841308594,0.168534
160,Regression,"Passive-Aggressive Regressor, mode 2",TrumpApproval,31.456143135335854,38.75747592432083,-395.16052146995435,0.004302024841308594,0.213277
180,Regression,"Passive-Aggressive Regressor, mode 2",TrumpApproval,30.609503890456185,37.60543970752596,-326.5547460391876,0.004302024841308594,0.267148
200,Regression,"Passive-Aggressive Regressor, mode 2",TrumpApproval,30.18524212396384,36.915721425331405,-315.58821753673647,0.004302024841308594,0.326244
220,Regression,"Passive-Aggressive Regressor, mode 2",TrumpApproval,30.065472528043465,36.444420358052625,-331.84211533828545,0.004302024841308594,0.38723599999999997
240,Regression,"Passive-Aggressive Regressor, mode 2",TrumpApproval,29.788655980171505,35.91292614465678,-324.63661977995025,0.004302024841308594,0.456321
260,Regression,"Passive-Aggressive Regressor, mode 2",TrumpApproval,29.781114432924685,35.79236523689631,-326.8125130794531,0.004435539245605469,0.533546
280,Regression,"Passive-Aggressive Regressor, mode 2",TrumpApproval,29.533238425747495,35.35890478021259,-333.95306350593444,0.004435539245605469,0.612661
300,Regression,"Passive-Aggressive Regressor, mode 2",TrumpApproval,29.457831453745342,35.094856745862195,-323.50634592737293,0.004435539245605469,0.700068
320,Regression,"Passive-Aggressive Regressor, mode 2",TrumpApproval,29.587592426740404,34.99099947403594,-337.5613579778896,0.004435539245605469,0.795591
340,Regression,"Passive-Aggressive Regressor, mode 2",TrumpApproval,29.592186767063396,34.82748458593985,-353.4405109424653,0.004435539245605469,0.8929980000000001
360,Regression,"Passive-Aggressive Regressor, mode 2",TrumpApproval,29.811871336212263,34.87255971663845,-357.2767119574083,0.004435539245605469,1.0060930000000001
380,Regression,"Passive-Aggressive Regressor, mode 2",TrumpApproval,29.96085998978198,34.88373863765872,-369.9082961036275,0.004435539245605469,1.1229570000000002
400,Regression,"Passive-Aggressive Regressor, mode 2",TrumpApproval,30.108617600538203,34.891468793701144,-380.56009284967405,0.004435539245605469,1.2426450000000002
420,Regression,"Passive-Aggressive Regressor, mode 2",TrumpApproval,30.237056214581433,34.8711367699383,-392.72834237955493,0.004435539245605469,1.3648340000000003
440,Regression,"Passive-Aggressive Regressor, mode 2",TrumpApproval,30.396870134836767,34.91993900812006,-386.6868688379079,0.004435539245605469,1.4894310000000004
460,Regression,"Passive-Aggressive Regressor, mode 2",TrumpApproval,30.51420901524418,34.93623037742474,-366.985969654563,0.004435539245605469,1.6170490000000004
480,Regression,"Passive-Aggressive Regressor, mode 2",TrumpApproval,30.603047663712893,34.9055646959759,-357.88920799290014,0.004435539245605469,1.7514980000000004
500,Regression,"Passive-Aggressive Regressor, mode 2",TrumpApproval,30.723498435611845,34.92933803632192,-350.8386334418912,0.004435539245605469,1.8926710000000004
520,Regression,"Passive-Aggressive Regressor, mode 2",TrumpApproval,30.811640107300985,34.91688659850039,-351.20164208683536,0.004435539245605469,2.0386220000000006
540,Regression,"Passive-Aggressive Regressor, mode 2",TrumpApproval,30.90684609870651,34.93305250730673,-350.2359728398549,0.004435539245605469,2.1880690000000005
560,Regression,"Passive-Aggressive Regressor, mode 2",TrumpApproval,30.832228346308018,34.808446119187664,-356.0442181026521,0.004435539245605469,2.3473180000000005
580,Regression,"Passive-Aggressive Regressor, mode 2",TrumpApproval,30.812142473393912,34.74647961722403,-363.5733105102126,0.004435539245605469,2.5125940000000004
600,Regression,"Passive-Aggressive Regressor, mode 2",TrumpApproval,30.962665066926917,34.8232691466602,-361.1357082485746,0.004435539245605469,2.6843800000000004
620,Regression,"Passive-Aggressive Regressor, mode 2",TrumpApproval,31.066025409447352,34.86865150113546,-356.5458655602621,0.004435539245605469,2.8620590000000004
640,Regression,"Passive-Aggressive Regressor, mode 2",TrumpApproval,31.176871765526688,34.92924169350917,-351.08306572540863,0.004435539245605469,3.0456390000000004
660,Regression,"Passive-Aggressive Regressor, mode 2",TrumpApproval,31.179657412931654,34.89225124040497,-347.81146994462244,0.004435539245605469,3.2362040000000003
680,Regression,"Passive-Aggressive Regressor, mode 2",TrumpApproval,31.25645541299939,34.92408757533614,-353.9705034053869,0.004435539245605469,3.4325490000000003
700,Regression,"Passive-Aggressive Regressor, mode 2",TrumpApproval,31.205643809071244,34.89914353686583,-362.7735100051089,0.004435539245605469,3.6352010000000003
720,Regression,"Passive-Aggressive Regressor, mode 2",TrumpApproval,31.176512353695493,34.84497410939198,-369.61240318761116,0.004435539245605469,3.844288
740,Regression,"Passive-Aggressive Regressor, mode 2",TrumpApproval,31.10578554229395,34.749958130998834,-367.372248716125,0.004435539245605469,4.061513
760,Regression,"Passive-Aggressive Regressor, mode 2",TrumpApproval,31.04727483460959,34.691812272851756,-370.11801689058086,0.004435539245605469,4.284469
780,Regression,"Passive-Aggressive Regressor, mode 2",TrumpApproval,31.1038000734698,34.70338437273253,-372.02928416056034,0.004435539245605469,4.51309
800,Regression,"Passive-Aggressive Regressor, mode 2",TrumpApproval,31.085554800027253,34.67037497373617,-374.68721566233177,0.004435539245605469,4.751372
820,Regression,"Passive-Aggressive Regressor, mode 2",TrumpApproval,31.1988514897181,34.75022255047421,-380.564477314181,0.004435539245605469,4.994865
840,Regression,"Passive-Aggressive Regressor, mode 2",TrumpApproval,31.25463715566014,34.7657556157596,-384.45136337606783,0.004435539245605469,5.240213
860,Regression,"Passive-Aggressive Regressor, mode 2",TrumpApproval,31.316317159160146,34.791865786216235,-384.36553873857025,0.004435539245605469,5.492443
880,Regression,"Passive-Aggressive Regressor, mode 2",TrumpApproval,31.241979864671144,34.70691501998286,-380.58045912632105,0.004435539245605469,5.747844
900,Regression,"Passive-Aggressive Regressor, mode 2",TrumpApproval,31.22422600623477,34.673719949906115,-381.45588348930113,0.004435539245605469,6.005167
920,Regression,"Passive-Aggressive Regressor, mode 2",TrumpApproval,31.141344266906977,34.588366149949024,-385.82839217163587,0.004435539245605469,6.2699110000000005
940,Regression,"Passive-Aggressive Regressor, mode 2",TrumpApproval,30.9979215447538,34.45657797481684,-386.14288427055584,0.004435539245605469,6.538228
960,Regression,"Passive-Aggressive Regressor, mode 2",TrumpApproval,31.06040041189327,34.56674030487298,-392.6960879421009,0.004435539245605469,6.808539000000001
980,Regression,"Passive-Aggressive Regressor, mode 2",TrumpApproval,30.969113255303256,34.51564241466918,-399.1566023638739,0.004435539245605469,7.083556000000001
1000,Regression,"Passive-Aggressive Regressor, mode 2",TrumpApproval,31.09609109085118,34.631425133581544,-408.6269881780181,0.004435539245605469,7.360612000000001
1001,Regression,"Passive-Aggressive Regressor, mode 2",TrumpApproval,31.09333445710882,34.625707729294234,-408.7651443038772,0.004435539245605469,7.6381000000000006
11,Regression,k-Nearest Neighbors,ChickWeights,4.6439393939393945,12.708027567111456,-206.8805289598106,0.0207366943359375,0.00504
22,Regression,k-Nearest Neighbors,ChickWeights,2.7674242424242426,9.021574170013263,-85.19732920009746,0.029972076416015625,0.015162000000000002
33,Regression,k-Nearest Neighbors,ChickWeights,2.3601010101010105,7.4346315168437105,-37.38846247874159,0.0394134521484375,0.031698000000000004
44,Regression,k-Nearest Neighbors,ChickWeights,1.9882575757575767,6.459864921032004,-31.8544119108943,0.0487213134765625,0.057607000000000005
55,Regression,k-Nearest Neighbors,ChickWeights,2.201515151515152,6.079045396219125,-6.214006750846093,0.05825042724609375,0.090665
66,Regression,k-Nearest Neighbors,ChickWeights,2.2709595959595963,5.693634951086079,-1.7279153546475992,0.06844711303710938,0.133158
77,Regression,k-Nearest Neighbors,ChickWeights,2.6114718614718617,5.706903555891601,-0.8368793810695487,0.0781402587890625,0.183032
88,Regression,k-Nearest Neighbors,ChickWeights,2.5236742424242427,5.412016943708686,-0.4977726858852578,0.08783340454101562,0.24407
99,Regression,k-Nearest Neighbors,ChickWeights,2.4695286195286204,5.169211114529652,-0.1428260058474422,0.09752655029296875,0.31665
110,Regression,k-Nearest Neighbors,ChickWeights,2.7553030303030313,5.269495069058163,0.1706792355598563,0.10721969604492188,0.403055
121,Regression,k-Nearest Neighbors,ChickWeights,3.1511019283746564,5.580125306741311,0.2837685080447375,0.116912841796875,0.497685
132,Regression,k-Nearest Neighbors,ChickWeights,3.3157828282828294,5.649452649212155,0.3999904226030885,0.12710952758789062,0.599045
143,Regression,k-Nearest Neighbors,ChickWeights,3.6019813519813537,5.868270501527574,0.47563568627460706,0.13680267333984375,0.716569
154,Regression,k-Nearest Neighbors,ChickWeights,3.7459956709956725,5.964828521670115,0.5395766265984425,0.14649581909179688,0.848565
165,Regression,k-Nearest Neighbors,ChickWeights,4.050202020202021,6.4542180762994805,0.5666546129487657,0.15618896484375,0.989295
176,Regression,k-Nearest Neighbors,ChickWeights,4.420928030303032,6.954884488253524,0.5942812793055753,0.16588211059570312,1.139153
187,Regression,k-Nearest Neighbors,ChickWeights,4.757664884135474,7.278917476631412,0.6361362300357987,0.17557525634765625,1.2985950000000002
198,Regression,k-Nearest Neighbors,ChickWeights,5.192340067340069,7.767087259749381,0.6704396407154757,0.18577194213867188,1.4681590000000002
209,Regression,k-Nearest Neighbors,ChickWeights,5.571690590111645,8.414476478500024,0.6811438926382001,0.195465087890625,1.6481830000000002
220,Regression,k-Nearest Neighbors,ChickWeights,6.017651515151518,9.535434778453542,0.641509702161033,0.20515823364257812,1.83922
231,Regression,k-Nearest Neighbors,ChickWeights,6.514646464646468,10.15268578355149,0.652376522878304,0.21485137939453125,2.0413580000000002
242,Regression,k-Nearest Neighbors,ChickWeights,7.006955922865016,10.883499074839365,0.6785664047839641,0.22454452514648438,2.255395
253,Regression,k-Nearest Neighbors,ChickWeights,7.401119894598158,11.259257694820905,0.7012209269570091,0.2342376708984375,2.481569
264,Regression,k-Nearest Neighbors,ChickWeights,7.873800505050509,12.237701558545494,0.6775097363055258,0.24451446533203125,2.7212449999999997
275,Regression,k-Nearest Neighbors,ChickWeights,8.501393939393942,13.456617650281162,0.6568816796501455,0.2542076110839844,2.9761859999999998
286,Regression,k-Nearest Neighbors,ChickWeights,8.999592074592076,14.081405883193678,0.6745818706784585,0.2639007568359375,3.2455179999999997
297,Regression,k-Nearest Neighbors,ChickWeights,9.403647586980924,14.487230370517851,0.7012657763253116,0.2735939025878906,3.5293779999999995
308,Regression,k-Nearest Neighbors,ChickWeights,9.825595238095241,15.247017337775036,0.7053028346163965,0.28328704833984375,3.8275499999999996
319,Regression,k-Nearest Neighbors,ChickWeights,10.570794148380358,17.082267622288043,0.6643188025566307,0.2929801940917969,4.1407929999999995
330,Regression,k-Nearest Neighbors,ChickWeights,11.342676767676771,18.20491056057454,0.6737311884314376,0.3031768798828125,4.470191999999999
341,Regression,k-Nearest Neighbors,ChickWeights,11.756256109481921,18.5968301788559,0.6951271166039881,0.3128700256347656,4.824450999999999
352,Regression,k-Nearest Neighbors,ChickWeights,12.16955492424243,18.94133239132977,0.7124941202708752,0.32256317138671875,5.200243999999999
363,Regression,k-Nearest Neighbors,ChickWeights,12.609595959595964,19.7022738973151,0.6979354313341102,0.3322563171386719,5.597699999999999
374,Regression,k-Nearest Neighbors,ChickWeights,13.251024955436726,20.7851367099449,0.6909564285254863,0.341949462890625,6.015138999999999
385,Regression,k-Nearest Neighbors,ChickWeights,13.78255411255412,21.481025974379733,0.7079595790244884,0.3521461486816406,6.461406999999999
396,Regression,k-Nearest Neighbors,ChickWeights,14.010311447811455,21.53574862211497,0.7263147242326703,0.36183929443359375,6.926960999999999
407,Regression,k-Nearest Neighbors,ChickWeights,14.576126126126132,22.56379182999173,0.720735043690873,0.3715324401855469,7.410476999999998
418,Regression,k-Nearest Neighbors,ChickWeights,15.256658692185015,23.708044463333223,0.710588766956741,0.3812522888183594,7.911939999999999
429,Regression,k-Nearest Neighbors,ChickWeights,15.863597513597522,24.650993900023582,0.7219567169230845,0.3909721374511719,8.425356999999998
440,Regression,k-Nearest Neighbors,ChickWeights,16.15655303030304,24.89490243600041,0.7364984966983625,0.400665283203125,8.950312999999998
451,Regression,k-Nearest Neighbors,ChickWeights,16.474242424242437,25.235361878916873,0.7407521096740679,0.4108619689941406,9.486905999999998
462,Regression,k-Nearest Neighbors,ChickWeights,17.206240981241,26.51959634874256,0.731081178462164,0.4205818176269531,10.035642999999997
473,Regression,k-Nearest Neighbors,ChickWeights,18.061486962649766,27.919441407022266,0.7368140706560946,0.4303550720214844,10.606467999999996
484,Regression,k-Nearest Neighbors,ChickWeights,18.444800275482105,28.396609389438456,0.742660608098584,0.4400749206542969,11.201108999999995
495,Regression,k-Nearest Neighbors,ChickWeights,18.85067340067341,28.917019336286593,0.7489686179689856,0.44982147216796875,11.830738999999996
506,Regression,k-Nearest Neighbors,ChickWeights,19.236923583662723,29.39412008674748,0.7481558429192903,2.5673179626464844,13.772994999999996
517,Regression,k-Nearest Neighbors,ChickWeights,19.95838168923276,30.440782275648,0.7451126138826105,2.6133155822753906,15.738048999999997
528,Regression,k-Nearest Neighbors,ChickWeights,20.68235479797981,31.70925546018425,0.7513383251987229,2.6583518981933594,17.728789999999996
539,Regression,k-Nearest Neighbors,ChickWeights,20.896258503401373,31.881041458417002,0.7590164583736362,2.7048416137695312,19.745343
