step,track,model,dataset,Memory in Mb,Time in s,using_fallback,Accuracy,F1
26274,Binary classification,CapyMoa Adaptive Random Forest,Elec2,0.02066516876220703,1524.074714,False,0.0,0.0
27180,Binary classification,CapyMoa Adaptive Random Forest,Elec2,0.02066516876220703,1636.74126,False,0.0,0.0
28086,Binary classification,CapyMoa Adaptive Random Forest,Elec2,0.02066516876220703,1754.08226,False,0.0,0.0
28992,Binary classification,CapyMoa Adaptive Random Forest,Elec2,0.02066516876220703,1875.9551999999999,False,0.0,0.0
29898,Binary classification,CapyMoa Adaptive Random Forest,Elec2,0.02066516876220703,2002.5218739999998,False,0.0,0.0
30804,Binary classification,CapyMoa Adaptive Random Forest,Elec2,0.02066516876220703,2133.334543,False,0.0,0.0
31710,Binary classification,CapyMoa Adaptive Random Forest,Elec2,0.02066516876220703,2268.667015,False,0.0,0.0
32616,Binary classification,CapyMoa Adaptive Random Forest,Elec2,0.02066516876220703,2408.787237,False,0.0,0.0
33522,Binary classification,CapyMoa Adaptive Random Forest,Elec2,0.02066516876220703,2553.468327,False,0.0,0.0
34428,Binary classification,CapyMoa Adaptive Random Forest,Elec2,0.02066516876220703,2703.02852,False,0.0,0.0
35334,Binary classification,CapyMoa Adaptive Random Forest,Elec2,0.02066516876220703,2857.14437,False,0.0,0.0
36240,Binary classification,CapyMoa Adaptive Random Forest,Elec2,0.02066516876220703,3015.435961,False,0.0,0.0
37146,Binary classification,CapyMoa Adaptive Random Forest,Elec2,0.02066516876220703,3177.846203,False,0.0,0.0
38052,Binary classification,CapyMoa Adaptive Random Forest,Elec2,0.02066516876220703,3344.598319,False,0.0,0.0
38958,Binary classification,CapyMoa Adaptive Random Forest,Elec2,0.02066516876220703,3515.8481340000003,False,0.0,0.0
39864,Binary classification,CapyMoa Adaptive Random Forest,Elec2,0.02066516876220703,3691.678518,False,0.0,0.0
40770,Binary classification,CapyMoa Adaptive Random Forest,Elec2,0.02066516876220703,3872.2734990000004,False,0.0,0.0
41676,Binary classification,CapyMoa Adaptive Random Forest,Elec2,0.02066516876220703,4057.7158870000003,False,0.0,0.0
42582,Binary classification,CapyMoa Adaptive Random Forest,Elec2,0.02066516876220703,4247.629405000001,False,0.0,0.0
43488,Binary classification,CapyMoa Adaptive Random Forest,Elec2,0.02066516876220703,4442.183410000001,False,0.0,0.0
44394,Binary classification,CapyMoa Adaptive Random Forest,Elec2,0.02066516876220703,4641.251575,False,0.0,0.0
45300,Binary classification,CapyMoa Adaptive Random Forest,Elec2,0.02066516876220703,4844.694531,False,0.0,0.0
45312,Binary classification,CapyMoa Adaptive Random Forest,Elec2,0.02066516876220703,5048.1760110000005,False,0.0,0.0
25,Binary classification,CapyMoa Adaptive Random Forest,Phishing,0.020799636840820312,0.209028,False,0.0,0.0
50,Binary classification,CapyMoa Adaptive Random Forest,Phishing,0.020799636840820312,0.514625,False,0.0,0.0
75,Binary classification,CapyMoa Adaptive Random Forest,Phishing,0.020799636840820312,1.0210569999999999,False,0.0,0.0
100,Binary classification,CapyMoa Adaptive Random Forest,Phishing,0.020799636840820312,1.608047,False,0.0,0.0
125,Binary classification,CapyMoa Adaptive Random Forest,Phishing,0.020799636840820312,2.412811,False,0.0,0.0
150,Binary classification,CapyMoa Adaptive Random Forest,Phishing,0.020799636840820312,3.2939350000000003,False,0.0,0.0
175,Binary classification,CapyMoa Adaptive Random Forest,Phishing,0.020799636840820312,4.324569,False,0.0,0.0
200,Binary classification,CapyMoa Adaptive Random Forest,Phishing,0.020799636840820312,5.430022,False,0.0,0.0
225,Binary classification,CapyMoa Adaptive Random Forest,Phishing,0.020799636840820312,6.592602,False,0.0,0.0
250,Binary classification,CapyMoa Adaptive Random Forest,Phishing,0.020799636840820312,7.938294000000001,False,0.0,0.0
275,Binary classification,CapyMoa Adaptive Random Forest,Phishing,0.020799636840820312,9.337593000000002,False,0.0,0.0
300,Binary classification,CapyMoa Adaptive Random Forest,Phishing,0.020799636840820312,10.896718000000002,False,0.0,0.0
325,Binary classification,CapyMoa Adaptive Random Forest,Phishing,0.020799636840820312,12.508370000000001,False,0.0,0.0
350,Binary classification,CapyMoa Adaptive Random Forest,Phishing,0.020799636840820312,14.167362,False,0.0,0.0
375,Binary classification,CapyMoa Adaptive Random Forest,Phishing,0.020799636840820312,15.98351,False,0.0,0.0
400,Binary classification,CapyMoa Adaptive Random Forest,Phishing,0.020799636840820312,17.844738,False,0.0,0.0
425,Binary classification,CapyMoa Adaptive Random Forest,Phishing,0.020799636840820312,19.751513,False,0.0,0.0
450,Binary classification,CapyMoa Adaptive Random Forest,Phishing,0.020799636840820312,21.8449,False,0.0,0.0
475,Binary classification,CapyMoa Adaptive Random Forest,Phishing,0.020799636840820312,23.99868,False,0.0,0.0
500,Binary classification,CapyMoa Adaptive Random Forest,Phishing,0.020799636840820312,26.19998,False,0.0,0.0
525,Binary classification,CapyMoa Adaptive Random Forest,Phishing,0.020799636840820312,28.563054,False,0.0,0.0
550,Binary classification,CapyMoa Adaptive Random Forest,Phishing,0.020799636840820312,30.982424,False,0.0,0.0
575,Binary classification,CapyMoa Adaptive Random Forest,Phishing,0.020799636840820312,33.448197,False,0.0,0.0
600,Binary classification,CapyMoa Adaptive Random Forest,Phishing,0.020799636840820312,35.963012,False,0.0,0.0
625,Binary classification,CapyMoa Adaptive Random Forest,Phishing,0.020799636840820312,38.617841999999996,False,0.0,0.0
650,Binary classification,CapyMoa Adaptive Random Forest,Phishing,0.020799636840820312,41.319717,False,0.0,0.0
675,Binary classification,CapyMoa Adaptive Random Forest,Phishing,0.020799636840820312,44.071959,False,0.0,0.0
700,Binary classification,CapyMoa Adaptive Random Forest,Phishing,0.020799636840820312,46.984675,False,0.0,0.0
725,Binary classification,CapyMoa Adaptive Random Forest,Phishing,0.020799636840820312,49.958063,False,0.0,0.0
750,Binary classification,CapyMoa Adaptive Random Forest,Phishing,0.020799636840820312,52.984111000000006,False,0.0,0.0
775,Binary classification,CapyMoa Adaptive Random Forest,Phishing,0.020799636840820312,56.06771500000001,False,0.0,0.0
800,Binary classification,CapyMoa Adaptive Random Forest,Phishing,0.020799636840820312,59.29828700000001,False,0.0,0.0
825,Binary classification,CapyMoa Adaptive Random Forest,Phishing,0.020799636840820312,62.582679000000006,False,0.0,0.0
850,Binary classification,CapyMoa Adaptive Random Forest,Phishing,0.020799636840820312,65.924299,False,0.0,0.0
875,Binary classification,CapyMoa Adaptive Random Forest,Phishing,0.020799636840820312,69.41267900000001,False,0.0,0.0
900,Binary classification,CapyMoa Adaptive Random Forest,Phishing,0.020799636840820312,72.95948100000001,False,0.0,0.0
925,Binary classification,CapyMoa Adaptive Random Forest,Phishing,0.020799636840820312,76.57579400000002,False,0.0,0.0
950,Binary classification,CapyMoa Adaptive Random Forest,Phishing,0.020799636840820312,80.25253200000002,False,0.0,0.0
975,Binary classification,CapyMoa Adaptive Random Forest,Phishing,0.020799636840820312,84.10594500000002,False,0.0,0.0
1000,Binary classification,CapyMoa Adaptive Random Forest,Phishing,0.020799636840820312,88.02274600000003,False,0.0,0.0
1025,Binary classification,CapyMoa Adaptive Random Forest,Phishing,0.020799636840820312,92.00247600000003,False,0.0,0.0
1050,Binary classification,CapyMoa Adaptive Random Forest,Phishing,0.020799636840820312,96.16271300000002,False,0.0,0.0
1075,Binary classification,CapyMoa Adaptive Random Forest,Phishing,0.020799636840820312,100.38987200000003,False,0.0,0.0
1100,Binary classification,CapyMoa Adaptive Random Forest,Phishing,0.020799636840820312,104.68049700000003,False,0.0,0.0
1125,Binary classification,CapyMoa Adaptive Random Forest,Phishing,0.020799636840820312,109.12121800000003,False,0.0,0.0
1150,Binary classification,CapyMoa Adaptive Random Forest,Phishing,0.020799636840820312,113.63432500000003,False,0.0,0.0
1175,Binary classification,CapyMoa Adaptive Random Forest,Phishing,0.020799636840820312,118.21244100000003,False,0.0,0.0
1200,Binary classification,CapyMoa Adaptive Random Forest,Phishing,0.020799636840820312,122.85581400000002,False,0.0,0.0
1225,Binary classification,CapyMoa Adaptive Random Forest,Phishing,0.020799636840820312,127.64957300000002,False,0.0,0.0
1250,Binary classification,CapyMoa Adaptive Random Forest,Phishing,0.020799636840820312,132.50657500000003,False,0.0,0.0
1903,Binary classification,CapyMoa Adaptive Random Forest,SMTP,0.02037334442138672,0.572134,False,0.0,0.0
3806,Binary classification,CapyMoa Adaptive Random Forest,SMTP,0.02037334442138672,1.484056,False,0.0,0.0
5709,Binary classification,CapyMoa Adaptive Random Forest,SMTP,0.02037334442138672,2.817327,False,0.0,0.0
7612,Binary classification,CapyMoa Adaptive Random Forest,SMTP,0.02037334442138672,4.499251,False,0.0,0.0
9515,Binary classification,CapyMoa Adaptive Random Forest,SMTP,0.02037334442138672,6.612934,False,0.0,0.0
11418,Binary classification,CapyMoa Adaptive Random Forest,SMTP,0.02037334442138672,9.083961,False,0.0,0.0
13321,Binary classification,CapyMoa Adaptive Random Forest,SMTP,0.02037334442138672,11.97466,False,0.0,0.0
15224,Binary classification,CapyMoa Adaptive Random Forest,SMTP,0.02037334442138672,15.323642,False,0.0,0.0
17127,Binary classification,CapyMoa Adaptive Random Forest,SMTP,0.02037334442138672,19.050542,False,0.0,0.0
19030,Binary classification,CapyMoa Adaptive Random Forest,SMTP,0.02037334442138672,23.367829999999998,False,0.0,0.0
20933,Binary classification,CapyMoa Adaptive Random Forest,SMTP,0.02037334442138672,28.157512999999998,False,0.0,0.0
22836,Binary classification,CapyMoa Adaptive Random Forest,SMTP,0.02037334442138672,33.573482,False,0.0,0.0
24739,Binary classification,CapyMoa Adaptive Random Forest,SMTP,0.02037334442138672,39.408713999999996,False,0.0,0.0
26642,Binary classification,CapyMoa Adaptive Random Forest,SMTP,0.02037334442138672,45.678746,False,0.0,0.0
28545,Binary classification,CapyMoa Adaptive Random Forest,SMTP,0.02037334442138672,52.389015,False,0.0,0.0
30448,Binary classification,CapyMoa Adaptive Random Forest,SMTP,0.02037334442138672,59.463734,False,0.0,0.0
32351,Binary classification,CapyMoa Adaptive Random Forest,SMTP,0.02037334442138672,66.99933200000001,False,0.0,0.0
34254,Binary classification,CapyMoa Adaptive Random Forest,SMTP,0.02037334442138672,75.11859400000002,False,0.0,0.0
36157,Binary classification,CapyMoa Adaptive Random Forest,SMTP,0.02037334442138672,83.80785700000001,False,0.0,0.0
38060,Binary classification,CapyMoa Adaptive Random Forest,SMTP,0.02037334442138672,93.06433500000001,False,0.0,0.0
39963,Binary classification,CapyMoa Adaptive Random Forest,SMTP,0.02037334442138672,102.96522200000001,False,0.0,0.0
41866,Binary classification,CapyMoa Adaptive Random Forest,SMTP,0.02037334442138672,113.28546400000002,False,0.0,0.0
43769,Binary classification,CapyMoa Adaptive Random Forest,SMTP,0.02037334442138672,124.05758200000002,False,0.0,0.0
45672,Binary classification,CapyMoa Adaptive Random Forest,SMTP,0.02037334442138672,135.203211,False,0.0,0.0
47575,Binary classification,CapyMoa Adaptive Random Forest,SMTP,0.02037334442138672,146.793155,False,0.0,0.0
49478,Binary classification,CapyMoa Adaptive Random Forest,SMTP,0.02037334442138672,158.82006900000002,False,0.0,0.0
51381,Binary classification,CapyMoa Adaptive Random Forest,SMTP,0.02037334442138672,171.22229900000002,False,0.0,0.0
53284,Binary classification,CapyMoa Adaptive Random Forest,SMTP,0.02037334442138672,184.07309100000003,False,0.0,0.0
55187,Binary classification,CapyMoa Adaptive Random Forest,SMTP,0.02037334442138672,197.30569200000002,False,0.0,0.0
57090,Binary classification,CapyMoa Adaptive Random Forest,SMTP,0.02037334442138672,211.10677500000003,False,0.0,0.0
58993,Binary classification,CapyMoa Adaptive Random Forest,SMTP,0.02037334442138672,225.54426300000003,False,0.0,0.0
60896,Binary classification,CapyMoa Adaptive Random Forest,SMTP,0.02037334442138672,240.40209900000002,False,0.0,0.0
62799,Binary classification,CapyMoa Adaptive Random Forest,SMTP,0.02037334442138672,256.064926,False,0.0,0.0
64702,Binary classification,CapyMoa Adaptive Random Forest,SMTP,0.02037334442138672,272.331744,False,0.0,0.0
66605,Binary classification,CapyMoa Adaptive Random Forest,SMTP,0.02037334442138672,289.052059,False,0.0,0.0
68508,Binary classification,CapyMoa Adaptive Random Forest,SMTP,0.02037334442138672,306.288012,False,0.0,0.0
70411,Binary classification,CapyMoa Adaptive Random Forest,SMTP,0.02037334442138672,323.96953099999996,False,0.0,0.0
72314,Binary classification,CapyMoa Adaptive Random Forest,SMTP,0.02037334442138672,342.150519,False,0.0,0.0
74217,Binary classification,CapyMoa Adaptive Random Forest,SMTP,0.02037334442138672,360.75058099999995,False,0.0,0.0
76120,Binary classification,CapyMoa Adaptive Random Forest,SMTP,0.02037334442138672,379.91947099999993,False,0.0,0.0
78023,Binary classification,CapyMoa Adaptive Random Forest,SMTP,0.02037334442138672,399.7040819999999,False,0.0,0.0
79926,Binary classification,CapyMoa Adaptive Random Forest,SMTP,0.02037334442138672,420.07049299999994,False,0.0,0.0
81829,Binary classification,CapyMoa Adaptive Random Forest,SMTP,0.02037334442138672,441.07457999999997,False,0.0,0.0
83732,Binary classification,CapyMoa Adaptive Random Forest,SMTP,0.02037334442138672,462.60027699999995,False,0.0,0.0
85635,Binary classification,CapyMoa Adaptive Random Forest,SMTP,0.02037334442138672,484.6646089999999,False,0.0,0.0
87538,Binary classification,CapyMoa Adaptive Random Forest,SMTP,0.02037334442138672,507.15658299999996,False,0.0,0.0
89441,Binary classification,CapyMoa Adaptive Random Forest,SMTP,0.02037334442138672,530.1609659999999,False,0.0,0.0
91344,Binary classification,CapyMoa Adaptive Random Forest,SMTP,0.02037334442138672,553.735066,False,0.0,0.0
93247,Binary classification,CapyMoa Adaptive Random Forest,SMTP,0.02037334442138672,577.8693589999999,False,0.0,0.0
95150,Binary classification,CapyMoa Adaptive Random Forest,SMTP,0.02037334442138672,602.65059,False,0.0,0.0
95156,Binary classification,CapyMoa Adaptive Random Forest,SMTP,0.02037334442138672,627.433632,False,0.0,0.0
106,Binary classification,CapyMoa Online Bagging,Bananas,0.0015802383422851562,0.002844,True,0.4857142857142857,0.12903225806451613
212,Binary classification,CapyMoa Online Bagging,Bananas,0.0015802383422851562,0.007104,True,0.5260663507109005,0.07407407407407406
318,Binary classification,CapyMoa Online Bagging,Bananas,0.0015802383422851562,0.012702999999999999,True,0.5299684542586751,0.050955414012738856
424,Binary classification,CapyMoa Online Bagging,Bananas,0.0015802383422851562,0.019573,True,0.5390070921985816,0.03940886699507389
530,Binary classification,CapyMoa Online Bagging,Bananas,0.0015802383422851562,0.027706,True,0.553875236294896,0.03278688524590164
636,Binary classification,CapyMoa Online Bagging,Bananas,0.0015802383422851562,0.037163,True,0.5543307086614173,0.027491408934707903
742,Binary classification,CapyMoa Online Bagging,Bananas,0.0015802383422851562,0.047922,True,0.5654520917678812,0.024242424242424246
848,Binary classification,CapyMoa Online Bagging,Bananas,0.0015802383422851562,0.059982,True,0.5631641086186541,0.021164021164021163
954,Binary classification,CapyMoa Online Bagging,Bananas,0.0015802383422851562,0.073426,True,0.5645330535152151,0.018912529550827426
1060,Binary classification,CapyMoa Online Bagging,Bananas,0.0015802383422851562,0.088203,True,0.5703493862134089,0.017278617710583154
1166,Binary classification,CapyMoa Online Bagging,Bananas,0.0015802383422851562,0.10431800000000001,True,0.5682403433476395,0.015655577299412915
1272,Binary classification,CapyMoa Online Bagging,Bananas,0.0015802383422851562,0.121811,True,0.5641227380015735,0.014234875444839859
1378,Binary classification,CapyMoa Online Bagging,Bananas,0.0015802383422851562,0.14064100000000002,True,0.5679012345679012,0.013266998341625208
1484,Binary classification,CapyMoa Online Bagging,Bananas,0.0015802383422851562,0.16077200000000003,True,0.5677680377612947,0.012326656394453005
1590,Binary classification,CapyMoa Online Bagging,Bananas,0.0015802383422851562,0.18226400000000004,True,0.5676526117054751,0.011510791366906473
1696,Binary classification,CapyMoa Online Bagging,Bananas,0.0015802383422851562,0.20510800000000004,True,0.5681415929203539,0.010810810810810811
1802,Binary classification,CapyMoa Online Bagging,Bananas,0.0015802383422851562,0.22928700000000005,True,0.5641310383120489,0.01008827238335435
1908,Binary classification,CapyMoa Online Bagging,Bananas,0.0015802383422851562,0.25483300000000003,True,0.5600419507079182,0.009445100354191261
2014,Binary classification,CapyMoa Online Bagging,Bananas,0.0015802383422851562,0.281698,True,0.5548931942374565,0.008849557522123894
2120,Binary classification,CapyMoa Online Bagging,Bananas,0.0015802383422851562,0.30988,True,0.5507314771118452,0.008333333333333333
2226,Binary classification,CapyMoa Online Bagging,Bananas,0.0015802383422851562,0.339405,True,0.5510112359550562,0.007944389275074478
2332,Binary classification,CapyMoa Online Bagging,Bananas,0.0015802383422851562,0.370311,True,0.5504075504075504,0.007575757575757575
2438,Binary classification,CapyMoa Online Bagging,Bananas,0.0015802383422851562,0.402549,True,0.5514977431267952,0.007266121707538602
2544,Binary classification,CapyMoa Online Bagging,Bananas,0.0015802383422851562,0.436181,True,0.5485646873771136,0.006920415224913494
2650,Binary classification,CapyMoa Online Bagging,Bananas,0.0015802383422851562,0.47116199999999997,True,0.5466213665534164,0.006617038875103391
2756,Binary classification,CapyMoa Online Bagging,Bananas,0.0015802383422851562,0.50746,True,0.547005444646098,0.006369426751592357
2862,Binary classification,CapyMoa Online Bagging,Bananas,0.0015802383422851562,0.545129,True,0.5487591751135966,0.006158583525789069
2968,Binary classification,CapyMoa Online Bagging,Bananas,0.0015802383422851562,0.584116,True,0.5503875968992248,0.005961251862891208
3074,Binary classification,CapyMoa Online Bagging,Bananas,0.0015802383422851562,0.6244149999999999,True,0.5486495281483892,0.005734767025089606
3180,Binary classification,CapyMoa Online Bagging,Bananas,0.0015802383422851562,0.666087,True,0.5508021390374331,0.005571030640668524
3286,Binary classification,CapyMoa Online Bagging,Bananas,0.0015802383422851562,0.709097,True,0.5515981735159817,0.0054017555705604325
3392,Binary classification,CapyMoa Online Bagging,Bananas,0.0015802383422851562,0.75347,True,0.5496903568268947,0.005211726384364821
3498,Binary classification,CapyMoa Online Bagging,Bananas,0.0015802383422851562,0.799182,True,0.5513297111810123,0.005072923272035511
3604,Binary classification,CapyMoa Online Bagging,Bananas,0.0015802383422851562,0.846225,True,0.5534276991396059,0.004947433518862091
3710,Binary classification,CapyMoa Online Bagging,Bananas,0.0015802383422851562,0.894649,True,0.5521703963332435,0.004793289394847214
3816,Binary classification,CapyMoa Online Bagging,Bananas,0.0015802383422851562,0.944392,True,0.5515072083879423,0.004653868528214078
3922,Binary classification,CapyMoa Online Bagging,Bananas,0.0015802383422851562,0.995501,True,0.5524100994644223,0.004537719795802609
4028,Binary classification,CapyMoa Online Bagging,Bananas,0.0015802383422851562,1.047991,True,0.5527688105289297,0.004422332780541736
4134,Binary classification,CapyMoa Online Bagging,Bananas,0.0015802383422851562,1.101856,True,0.5528671667069925,0.004310344827586207
4240,Binary classification,CapyMoa Online Bagging,Bananas,0.0015802383422851562,1.1570639999999999,True,0.5522528898325076,0.004197271773347324
4346,Binary classification,CapyMoa Online Bagging,Bananas,0.0015802383422851562,1.2136419999999999,True,0.5525891829689298,0.004098360655737704
4452,Binary classification,CapyMoa Online Bagging,Bananas,0.0015802383422851562,1.2715379999999998,True,0.5529094585486407,0.004004004004004004
4558,Binary classification,CapyMoa Online Bagging,Bananas,0.0015802383422851562,1.3307809999999998,True,0.5508009655475093,0.00389294403892944
4664,Binary classification,CapyMoa Online Bagging,Bananas,0.0015802383422851562,1.3914019999999998,True,0.5496461505468583,0.003795066413662239
4770,Binary classification,CapyMoa Online Bagging,Bananas,0.0015802383422851562,1.4533819999999997,True,0.5504298595093311,0.003717472118959108
4876,Binary classification,CapyMoa Online Bagging,Bananas,0.0015802383422851562,1.5166809999999997,True,0.5517948717948717,0.0036479708162334696
4982,Binary classification,CapyMoa Online Bagging,Bananas,0.0015802383422851562,1.5813349999999997,True,0.5508933949006224,0.0035634743875278397
5088,Binary classification,CapyMoa Online Bagging,Bananas,0.0015802383422851562,1.6473349999999998,True,0.5510123845095342,0.003490401396160559
5194,Binary classification,CapyMoa Online Bagging,Bananas,0.0015802383422851562,1.7148519999999998,True,0.5513190833814751,0.0034217279726261765
5300,Binary classification,CapyMoa Online Bagging,Bananas,0.0015802383422851562,1.7838189999999998,True,0.5512360822796755,0.003352891869237217
906,Binary classification,CapyMoa Online Bagging,Elec2,0.001956939697265625,0.016137,True,0.5038674033149171,0.09657947686116701
1812,Binary classification,CapyMoa Online Bagging,Elec2,0.001956939697265625,0.047289,True,0.5935946990612921,0.061224489795918366
2718,Binary classification,CapyMoa Online Bagging,Elec2,0.001956939697265625,0.09328600000000001,True,0.5910931174089069,0.04141501294219154
3624,Binary classification,CapyMoa Online Bagging,Elec2,0.001956939697265625,0.153993,True,0.5914987579354126,0.031413612565445025
4530,Binary classification,CapyMoa Online Bagging,Elec2,0.001956939697265625,0.230624,True,0.6034444689776993,0.026030368763557486
5436,Binary classification,CapyMoa Online Bagging,Elec2,0.001956939697265625,0.322118,True,0.603311867525299,0.021778584392014518
6342,Binary classification,CapyMoa Online Bagging,Elec2,0.001956939697265625,0.428371,True,0.6002207853650844,0.018583042973286876
7248,Binary classification,CapyMoa Online Bagging,Elec2,0.001956939697265625,0.549799,True,0.5994204498413136,0.01626567265333785
8154,Binary classification,CapyMoa Online Bagging,Elec2,0.001956939697265625,0.686022,True,0.5829755918066969,0.013921113689095129
9060,Binary classification,CapyMoa Online Bagging,Elec2,0.001956939697265625,0.836949,True,0.5743459542995916,0.012295081967213115
9966,Binary classification,CapyMoa Online Bagging,Elec2,0.001956939697265625,1.003042,True,0.566783743100853,0.010996563573883162
10872,Binary classification,CapyMoa Online Bagging,Elec2,0.001956939697265625,1.1838199999999999,True,0.5606659920890442,0.009950248756218905
11778,Binary classification,CapyMoa Online Bagging,Elec2,0.001956939697265625,1.3795669999999998,True,0.5600747219155982,0.009179575444635685
12684,Binary classification,CapyMoa Online Bagging,Elec2,0.001956939697265625,1.5902189999999998,True,0.5602775368603643,0.008533333333333334
13590,Binary classification,CapyMoa Online Bagging,Elec2,0.001956939697265625,1.8157699999999999,True,0.554934137905659,0.007874015748031496
14496,Binary classification,CapyMoa Online Bagging,Elec2,0.001956939697265625,2.056227,True,0.5525353570196619,0.0073461891643709825
15402,Binary classification,CapyMoa Online Bagging,Elec2,0.001956939697265625,2.3114939999999997,True,0.5544445165898318,0.00694645441389291
16308,Binary classification,CapyMoa Online Bagging,Elec2,0.001956939697265625,2.5816929999999996,True,0.5560188875942846,0.006586169045005488
17214,Binary classification,CapyMoa Online Bagging,Elec2,0.001956939697265625,2.8668029999999995,True,0.561958984488468,0.0063257775434897206
18120,Binary classification,CapyMoa Online Bagging,Elec2,0.001956939697265625,3.1667689999999995,True,0.5626138307853634,0.006020318575191271
19026,Binary classification,CapyMoa Online Bagging,Elec2,0.001956939697265625,3.4814489999999996,True,0.5666754270696452,0.0057887120115774245
19932,Binary classification,CapyMoa Online Bagging,Elec2,0.001956939697265625,3.8109229999999994,True,0.5626411118358337,0.005476326297775242
20838,Binary classification,CapyMoa Online Bagging,Elec2,0.001956939697265625,4.155418999999999,True,0.5615011757930605,0.0052259118127381595
21744,Binary classification,CapyMoa Online Bagging,Elec2,0.001956939697265625,4.514937999999999,True,0.5676769535022766,0.005080440304826419
22650,Binary classification,CapyMoa Online Bagging,Elec2,0.001956939697265625,4.889235999999999,True,0.5702238509426465,0.0049069719893682275
23556,Binary classification,CapyMoa Online Bagging,Elec2,0.001956939697265625,5.278491999999998,True,0.5708342177881554,0.004725804863640839
24462,Binary classification,CapyMoa Online Bagging,Elec2,0.001956939697265625,5.683208999999998,True,0.5736478475941295,0.004581464159587668
25368,Binary classification,CapyMoa Online Bagging,Elec2,0.001956939697265625,6.102774999999998,True,0.5729491071076596,0.0044113592500689275
26274,Binary classification,CapyMoa Online Bagging,Elec2,0.001956939697265625,6.537212999999998,True,0.5737449092223956,0.004267804747932782
27180,Binary classification,CapyMoa Online Bagging,Elec2,0.001956939697265625,6.986534999999998,True,0.5722800691710512,0.004112053456694937
28086,Binary classification,CapyMoa Online Bagging,Elec2,0.001956939697265625,7.450912999999998,True,0.5737938401281824,0.003994008986520219
28992,Binary classification,CapyMoa Online Bagging,Elec2,0.001956939697265625,7.930604999999998,True,0.5753164775275086,0.003883495145631068
29898,Binary classification,CapyMoa Online Bagging,Elec2,0.001956939697265625,8.425142999999998,True,0.5759775228283774,0.0037721021611001964
30804,Binary classification,CapyMoa Online Bagging,Elec2,0.001956939697265625,8.934755999999998,True,0.5778333279226049,0.003677597303095311
31710,Binary classification,CapyMoa Online Bagging,Elec2,0.001956939697265625,9.459401999999999,True,0.5775331924690151,0.0035703659625111574
32616,Binary classification,CapyMoa Online Bagging,Elec2,0.001956939697265625,9.999011,True,0.5770044458071439,0.00346720600982375
33522,Binary classification,CapyMoa Online Bagging,Elec2,0.001956939697265625,10.553417,True,0.5768324333999583,0.003372444319539099
34428,Binary classification,CapyMoa Online Bagging,Elec2,0.001956939697265625,11.122792,True,0.5765823336334853,0.003282051282051282
35334,Binary classification,CapyMoa Online Bagging,Elec2,0.001956939697265625,11.707528,True,0.578779045085331,0.003214788024914607
36240,Binary classification,CapyMoa Online Bagging,Elec2,0.001956939697265625,12.307364,True,0.5819972957311184,0.0031587259805211892
37146,Binary classification,CapyMoa Online Bagging,Elec2,0.001956939697265625,12.921998,True,0.5830663615560641,0.003089797232056646
38052,Binary classification,CapyMoa Online Bagging,Elec2,0.001956939697265625,13.551543,True,0.5848466531760006,0.003029346797096876
38958,Binary classification,CapyMoa Online Bagging,Elec2,0.001956939697265625,14.195839000000001,True,0.584028544292425,0.002953300929059251
39864,Binary classification,CapyMoa Online Bagging,Elec2,0.001956939697265625,14.855077000000001,True,0.5814665228407295,0.0028687544824288784
40770,Binary classification,CapyMoa Online Bagging,Elec2,0.001956939697265625,15.529118000000002,True,0.57847874610611,0.0027853536818893986
41676,Binary classification,CapyMoa Online Bagging,Elec2,0.001956939697265625,16.218147000000002,True,0.5759808038392321,0.0027089564873864214
42582,Binary classification,CapyMoa Online Bagging,Elec2,0.001956939697265625,16.922352000000004,True,0.5750452079566004,0.0026456484594609493
43488,Binary classification,CapyMoa Online Bagging,Elec2,0.001956939697265625,17.641788000000005,True,0.5747464759583324,0.002588857127447279
44394,Binary classification,CapyMoa Online Bagging,Elec2,0.001956939697265625,18.375930000000004,True,0.575698871443696,0.002541834357127727
45300,Binary classification,CapyMoa Online Bagging,Elec2,0.001956939697265625,19.124931000000004,True,0.5752665621757654,0.0024885939444214016
45312,Binary classification,CapyMoa Online Bagging,Elec2,0.001956939697265625,19.874318000000002,True,0.5753349076383218,0.002488335925349922
25,Binary classification,CapyMoa Online Bagging,Phishing,0.0020914077758789062,0.00205,True,0.5,0.6666666666666666
50,Binary classification,CapyMoa Online Bagging,Phishing,0.0020914077758789062,0.004691000000000001,True,0.5102040816326531,0.52
75,Binary classification,CapyMoa Online Bagging,Phishing,0.0020914077758789062,0.007811,True,0.43243243243243246,0.38235294117647056
100,Binary classification,CapyMoa Online Bagging,Phishing,0.0020914077758789062,0.011399,True,0.4444444444444444,0.32098765432098764
125,Binary classification,CapyMoa Online Bagging,Phishing,0.0020914077758789062,0.015472,True,0.45161290322580644,0.3703703703703704
150,Binary classification,CapyMoa Online Bagging,Phishing,0.0020914077758789062,0.020016,True,0.4563758389261745,0.37209302325581395
175,Binary classification,CapyMoa Online Bagging,Phishing,0.0020914077758789062,0.025037999999999998,True,0.47701149425287354,0.3453237410071942
200,Binary classification,CapyMoa Online Bagging,Phishing,0.0020914077758789062,0.030536999999999998,True,0.4824120603015075,0.31788079470198677
225,Binary classification,CapyMoa Online Bagging,Phishing,0.0020914077758789062,0.036511,True,0.5044642857142857,0.3018867924528302
